map00680	Energy metabolism	Methane metabolism	13	K00600,K01623,K02446,K14940,K15634,K22305
map00910	Energy metabolism	Nitrogen metabolism	6	K00260,K00265,K01915
map00920	Energy metabolism	Sulfur metabolism	30	K00390,K00860,K01738,K04091,K06881
map00061	Lipid metabolism	Fatty acid biosynthesis	4	K00059
map00561	Lipid metabolism	Glycerolipid metabolism	1	K01046
map00564	Lipid metabolism	Glycerophospholipid metabolism	4	K00968,K01613
map00590	Lipid metabolism	Arachidonic acid metabolism	1	K00432
map01040	Lipid metabolism	Biosynthesis of unsaturated fatty acids	3	K00507
map00230	Nucleotide metabolism	Purine metabolism	33	K00860,K01756,K01933,K01939,K01951,K11175
map00240	Nucleotide metabolism	Pyrimidine metabolism	2	K00609
map00250	Amino acid metabolism	"Alanine, aspartate and glutamate metabolism"	42	K00259,K00260,K00265,K00609,K00820,K01756,K01915,K01939,K01953
map00260	Amino acid metabolism	"Glycine, serine and threonine metabolism"	17	K00303,K00600,K00613,K00643,K02437,K06720,K15634,K22305
map00270	Amino acid metabolism	Cysteine and methionine metabolism	76	K00558,K00789,K01243,K01738,K05396,K17398
map00280	Amino acid metabolism	"Valine, leucine and isoleucine degradation"	1	K05606
map00300	Amino acid metabolism	Lysine biosynthesis	1	K00674
map00310	Amino acid metabolism	Lysine degradation	1	K01506
map00220	Amino acid metabolism	Arginine biosynthesis	6	K00260,K00619,K01915
map00330	Amino acid metabolism	Arginine and proline metabolism	19	K00472,K00613
map00340	Amino acid metabolism	Histidine metabolism	2	K02500,K04486
map00360	Amino acid metabolism	Phenylalanine metabolism	2	K00285
map00380	Amino acid metabolism	Tryptophan metabolism	3	K00463,K01432,K04103
map00400	Amino acid metabolism	"Phenylalanine, tyrosine and tryptophan biosynthesis"	2	K00014,K01626
map00430	Metabolism of other amino acids	Taurine and hypotaurine metabolism	2	K00259,K00260
map00440	Metabolism of other amino acids	Phosphonate and phosphinate metabolism	2	K00968,K06167
map00450	Metabolism of other amino acids	Selenocompound metabolism	1	K01874
map00460	Metabolism of other amino acids	Cyanoamino acid metabolism	3	K00600
map00473	Metabolism of other amino acids	D-Alanine metabolism	1	K01921
map00480	Metabolism of other amino acids	Glutathione metabolism	5	K00432,K00799,K01270,K01460
map00510	Glycan biosynthesis and metabolism	N-Glycan biosynthesis	15	K00721,K00737
map00513	Glycan biosynthesis and metabolism	Various types of N-glycan biosynthesis	2	K09673
map00601	Glycan biosynthesis and metabolism	Glycosphingolipid biosynthesis - lacto and neolacto series	1	K00709
map00540	Glycan biosynthesis and metabolism	Lipopolysaccharide biosynthesis	91	K00677,K00979,K02536,K02841,K02843,K02844,K02849,K03269,K03270,K03272,K03273,K03274,K06041,K09953,K23083
map00550	Glycan biosynthesis and metabolism	Peptidoglycan biosynthesis	3	K01921,K07258,K07260
map00572	Glycan biosynthesis and metabolism	Arabinogalactan biosynthesis - Mycobacterium	6	K16870
map00730	Metabolism of cofactors and vitamins	Thiamine metabolism	4	K03148,K04487
map00740	Metabolism of cofactors and vitamins	Riboflavin metabolism	3	K09474,K21064
map00760	Metabolism of cofactors and vitamins	Nicotinate and nicotinamide metabolism	75	K00763,K00952,K00969,K01916,K01950,K03462,K06211,K08281,K13522
map00770	Metabolism of cofactors and vitamins	Pantothenate and CoA biosynthesis	4	K00954,K01598
map00780	Metabolism of cofactors and vitamins	Biotin metabolism	5	K00059,K02169
map00790	Metabolism of cofactors and vitamins	Folate biosynthesis	138	K00287,K01495,K01737,K03639,K06879,K06920,K08310,K10026
map00670	Metabolism of cofactors and vitamins	One carbon pool by folate	39	K00287,K00600,K01491,K01938,K11175
map00860	Metabolism of cofactors and vitamins	Porphyrin and chlorophyll metabolism	59	K00231,K00643,K01885,K02226,K04034,K09882,K09883,K21480,K22226,K22227,K22316
map00130	Metabolism of cofactors and vitamins	Ubiquinone and other terpenoid-quinone biosynthesis	26	K00568,K03183,K18534
map00900	Metabolism of terpenoids and polyketides	Terpenoid backbone biosynthesis	2	K12506,K13273
map00523	Metabolism of terpenoids and polyketides	Polyketide sugar unit biosynthesis	62	K00067,K00973,K01710,K01790,K12710,K13317,K21328,K23144
map01055	Metabolism of terpenoids and polyketides	Biosynthesis of vancomycin group antibiotics	23	K01710,K16437
map00521	Biosynthesis of other secondary metabolites	Streptomycin biosynthesis	57	K00067,K00973,K01710,K01790,K01858,K23144
map00525	Biosynthesis of other secondary metabolites	Acarbose and validamycin biosynthesis	40	K00973,K01710,K20425,K23144
map00404	Biosynthesis of other secondary metabolites	Staurosporine biosynthesis	5	K14266
map00333	Biosynthesis of other secondary metabolites	Prodigiosin biosynthesis	4	K00059
map00998	Biosynthesis of other secondary metabolites	Biosynthesis of secondary metabolites - other antibiotics	5	K02078
map00625	Xenobiotics biodegradation and metabolism	Chloroalkane and chloroalkene degradation	1	K01560
map00361	Xenobiotics biodegradation and metabolism	Chlorocyclohexane and chlorobenzene degradation	1	K01560
map00980	Xenobiotics biodegradation and metabolism	Metabolism of xenobiotics by cytochrome P450	1	K00799
map00982	Xenobiotics biodegradation and metabolism	Drug metabolism - cytochrome P450	1	K00799
map00983	Xenobiotics biodegradation and metabolism	Drug metabolism - other enzymes	2	K00799,K01951
map04122	"Folding, sorting and degradation"	Sulfur relay system	23	K03148,K03639,K04487,K21029,K21140
KEGG Entry	Metabolism	Pathway	Total AMGs	Present AMG KOs
map00030	Carbohydrate metabolism	Pentose phosphate pathway	2	K07404
map00040	Carbohydrate metabolism	Pentose and glucuronate interconversions	16	K00012,K01728
map00051	Carbohydrate metabolism	Fructose and mannose metabolism	12	K00966,K01628,K01711,K16011
map00052	Carbohydrate metabolism	Galactose metabolism	15	K01784
map00053	Carbohydrate metabolism	Ascorbate and aldarate metabolism	15	K00012
map00500	Carbohydrate metabolism	Starch and sucrose metabolism	1	K19668
map00520	Carbohydrate metabolism	Amino sugar and nucleotide sugar metabolism	56	K00012,K00621,K00820,K00966,K01711,K01784,K08679,K12450,K12452,K13010,K13015,K13017,K15894,K16011
map00640	Carbohydrate metabolism	Propanoate metabolism	1	K01734
map00562	Carbohydrate metabolism	Inositol phosphate metabolism	1	K01858
map00680	Energy metabolism	Methane metabolism	1	K00058
map00920	Energy metabolism	Sulfur metabolism	7	K00390,K00860,K01738
map00061	Lipid metabolism	Fatty acid biosynthesis	1	K00647
map01040	Lipid metabolism	Biosynthesis of unsaturated fatty acids	3	K00507
map00230	Nucleotide metabolism	Purine metabolism	7	K00860,K01933,K01939,K11175
map00240	Nucleotide metabolism	Pyrimidine metabolism	1	K16066
map00250	Amino acid metabolism	"Alanine, aspartate and glutamate metabolism"	4	K00820,K01939,K13821
map00260	Amino acid metabolism	"Glycine, serine and threonine metabolism"	11	K00058,K00542,K00613,K06720,K10674,K16066
map00270	Amino acid metabolism	Cysteine and methionine metabolism	37	K00058,K00558,K00789,K01243,K01738,K17398
map00220	Amino acid metabolism	Arginine biosynthesis	1	K01476
map00330	Amino acid metabolism	Arginine and proline metabolism	19	K00472,K00542,K00613,K01476,K13821
map00340	Amino acid metabolism	Histidine metabolism	1	K18912
map00480	Metabolism of other amino acids	Glutathione metabolism	1	K01255
map00510	Glycan biosynthesis and metabolism	N-Glycan biosynthesis	3	K00737
map00513	Glycan biosynthesis and metabolism	Various types of N-glycan biosynthesis	1	K09673
map00515	Glycan biosynthesis and metabolism	Mannose type O-glycan biosynthesis	1	K19872
map00540	Glycan biosynthesis and metabolism	Lipopolysaccharide biosynthesis	34	K00979,K01627,K02841,K02843,K02849,K03272,K03274,K21344
map00550	Glycan biosynthesis and metabolism	Peptidoglycan biosynthesis	1	K07260
map00572	Glycan biosynthesis and metabolism	Arabinogalactan biosynthesis - Mycobacterium	1	K16870
map00740	Metabolism of cofactors and vitamins	Riboflavin metabolism	1	K09474
map00760	Metabolism of cofactors and vitamins	Nicotinate and nicotinamide metabolism	9	K00952,K01916
map00780	Metabolism of cofactors and vitamins	Biotin metabolism	1	K00647
map00790	Metabolism of cofactors and vitamins	Folate biosynthesis	67	K00287,K01495,K01737,K03639,K06879,K06920,K08310,K09457,K10026
map00670	Metabolism of cofactors and vitamins	One carbon pool by folate	12	K00287,K11175
map00860	Metabolism of cofactors and vitamins	Porphyrin and chlorophyll metabolism	46	K04034,K09882,K21480,K22226,K22227
map00130	Metabolism of cofactors and vitamins	Ubiquinone and other terpenoid-quinone biosynthesis	3	K00568
map00523	Metabolism of terpenoids and polyketides	Polyketide sugar unit biosynthesis	17	K00067,K00973,K01710,K01790,K21328,K23144
map01055	Metabolism of terpenoids and polyketides	Biosynthesis of vancomycin group antibiotics	10	K01710,K16437
map00521	Biosynthesis of other secondary metabolites	Streptomycin biosynthesis	17	K00067,K00973,K01710,K01790,K01858,K23144
map00525	Biosynthesis of other secondary metabolites	Acarbose and validamycin biosynthesis	12	K00973,K01710,K23144
map00404	Biosynthesis of other secondary metabolites	Staurosporine biosynthesis	5	K14266
map00998	Biosynthesis of other secondary metabolites	Biosynthesis of secondary metabolites - other antibiotics	3	K02078
map00362	Xenobiotics biodegradation and metabolism	Benzoate degradation	3	K01055,K05784
map00364	Xenobiotics biodegradation and metabolism	Fluorobenzoate degradation	2	K05784
map00622	Xenobiotics biodegradation and metabolism	Xylene degradation	2	K05784
map00984	Xenobiotics biodegradation and metabolism	Steroid degradation	1	K16047
map04122	"Folding, sorting and degradation"	Sulfur relay system	9	K03639,K21029,K21140
KEGG Entry	Metabolism	Pathway	Total AMGs	Present AMG KOs
map00030	Carbohydrate metabolism	Pentose phosphate pathway	1	K07404
map00040	Carbohydrate metabolism	Pentose and glucuronate interconversions	16	K00012
map00051	Carbohydrate metabolism	Fructose and mannose metabolism	14	K01628,K01711,K02377,K16011
map00052	Carbohydrate metabolism	Galactose metabolism	14	K01784,K01854
map00053	Carbohydrate metabolism	Ascorbate and aldarate metabolism	16	K00012
map00500	Carbohydrate metabolism	Starch and sucrose metabolism	1	K19668
map00520	Carbohydrate metabolism	Amino sugar and nucleotide sugar metabolism	50	K00012,K01654,K01711,K01784,K01854,K02377,K02473,K08679,K12450,K13010,K13015,K16011
map00640	Carbohydrate metabolism	Propanoate metabolism	2	K01734
map00562	Carbohydrate metabolism	Inositol phosphate metabolism	2	K01858
map00190	Energy metabolism	Oxidative phosphorylation	1	K02110
map00195	Energy metabolism	Photosynthesis	1	K02110
map00680	Energy metabolism	Methane metabolism	1	K00058
map00920	Energy metabolism	Sulfur metabolism	6	K00390,K00860,K01738
map00061	Lipid metabolism	Fatty acid biosynthesis	2	K00647,K09458
map00561	Lipid metabolism	Glycerolipid metabolism	1	K01046
map01040	Lipid metabolism	Biosynthesis of unsaturated fatty acids	2	K00507
map00230	Nucleotide metabolism	Purine metabolism	7	K00764,K00860,K01933,K01939,K01951,K11175
map00240	Nucleotide metabolism	Pyrimidine metabolism	2	K16066
map00250	Amino acid metabolism	"Alanine, aspartate and glutamate metabolism"	5	K00764,K01939,K13821
map00260	Amino acid metabolism	"Glycine, serine and threonine metabolism"	9	K00058,K00613,K00643,K16066
map00270	Amino acid metabolism	Cysteine and methionine metabolism	42	K00058,K00558,K00789,K01243,K01738,K17398
map00280	Amino acid metabolism	"Valine, leucine and isoleucine degradation"	1	K00020
map00330	Amino acid metabolism	Arginine and proline metabolism	12	K00472,K00613,K13821
map00340	Amino acid metabolism	Histidine metabolism	1	K18912
map00480	Metabolism of other amino acids	Glutathione metabolism	1	K01255
map00510	Glycan biosynthesis and metabolism	N-Glycan biosynthesis	3	K00737
map00513	Glycan biosynthesis and metabolism	Various types of N-glycan biosynthesis	6	K09673
map00540	Glycan biosynthesis and metabolism	Lipopolysaccharide biosynthesis	25	K00979,K01627,K02843,K02849,K03272,K03274
map00550	Glycan biosynthesis and metabolism	Peptidoglycan biosynthesis	1	K07260
map00740	Metabolism of cofactors and vitamins	Riboflavin metabolism	1	K09474
map00760	Metabolism of cofactors and vitamins	Nicotinate and nicotinamide metabolism	10	K00952,K01916
map00780	Metabolism of cofactors and vitamins	Biotin metabolism	3	K00647,K02169,K09458
map00790	Metabolism of cofactors and vitamins	Folate biosynthesis	41	K00287,K01495,K01724,K01737,K03639,K06920,K08310,K10026
map00670	Metabolism of cofactors and vitamins	One carbon pool by folate	8	K00287,K11175
map00860	Metabolism of cofactors and vitamins	Porphyrin and chlorophyll metabolism	31	K00643,K04034,K09882,K21480,K22227
map00130	Metabolism of cofactors and vitamins	Ubiquinone and other terpenoid-quinone biosynthesis	2	K00568,K19222
map00523	Metabolism of terpenoids and polyketides	Polyketide sugar unit biosynthesis	11	K00973,K01710,K23144
map01055	Metabolism of terpenoids and polyketides	Biosynthesis of vancomycin group antibiotics	8	K01710
map00521	Biosynthesis of other secondary metabolites	Streptomycin biosynthesis	13	K00973,K01710,K01858,K23144
map00525	Biosynthesis of other secondary metabolites	Acarbose and validamycin biosynthesis	11	K00973,K01710,K23144
map00404	Biosynthesis of other secondary metabolites	Staurosporine biosynthesis	4	K14266
map00998	Biosynthesis of other secondary metabolites	Biosynthesis of secondary metabolites - other antibiotics	3	K02078
map00984	Xenobiotics biodegradation and metabolism	Steroid degradation	1	K16047
map00983	Xenobiotics biodegradation and metabolism	Drug metabolism - other enzymes	1	K01951
map04122	"Folding, sorting and degradation"	Sulfur relay system	5	K03639,K21140
KEGG Entry	Metabolism	Pathway	Total AMGs	Present AMG KOs
map00010	Carbohydrate metabolism	Glycolysis / Gluconeogenesis	1	K01623
map00030	Carbohydrate metabolism	Pentose phosphate pathway	1	K01623
map00040	Carbohydrate metabolism	Pentose and glucuronate interconversions	17	K00012
map00051	Carbohydrate metabolism	Fructose and mannose metabolism	18	K00966,K01623,K01628,K01711,K16011
map00052	Carbohydrate metabolism	Galactose metabolism	13	K01784
map00053	Carbohydrate metabolism	Ascorbate and aldarate metabolism	17	K00012
map00500	Carbohydrate metabolism	Starch and sucrose metabolism	2	K19668
map00520	Carbohydrate metabolism	Amino sugar and nucleotide sugar metabolism	60	K00012,K00621,K00820,K00966,K00992,K01654,K01711,K01784,K02472,K08679,K12450,K13010,K13015,K15894,K16011
map00620	Carbohydrate metabolism	Pyruvate metabolism	2	K01006,K02160
map00630	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism	1	K01091
map00640	Carbohydrate metabolism	Propanoate metabolism	3	K01734,K02160
map00190	Energy metabolism	Oxidative phosphorylation	1	K02110
map00195	Energy metabolism	Photosynthesis	1	K02110
map00710	Energy metabolism	Carbon fixation in photosynthetic organisms	2	K01006,K01623
map00720	Energy metabolism	Carbon fixation pathways in prokaryotes	2	K01006,K02160
map00680	Energy metabolism	Methane metabolism	2	K00058,K01623
map00920	Energy metabolism	Sulfur metabolism	5	K00390,K00860,K01738
map00061	Lipid metabolism	Fatty acid biosynthesis	4	K00647,K02160,K02372,K09458
map01040	Lipid metabolism	Biosynthesis of unsaturated fatty acids	5	K00507
map00230	Nucleotide metabolism	Purine metabolism	5	K00860,K01939,K11175
map00240	Nucleotide metabolism	Pyrimidine metabolism	1	K16066
map00250	Amino acid metabolism	"Alanine, aspartate and glutamate metabolism"	6	K00820,K01939,K13821
map00260	Amino acid metabolism	"Glycine, serine and threonine metabolism"	10	K00058,K00613,K00643,K06720,K10674,K16066
map00270	Amino acid metabolism	Cysteine and methionine metabolism	40	K00058,K00558,K00789,K01243,K01738,K17398
map00220	Amino acid metabolism	Arginine biosynthesis	1	K01476
map00330	Amino acid metabolism	Arginine and proline metabolism	16	K00472,K00613,K01476,K13821
map00440	Metabolism of other amino acids	Phosphonate and phosphinate metabolism	1	K06167
map00480	Metabolism of other amino acids	Glutathione metabolism	1	K01255
map00510	Glycan biosynthesis and metabolism	N-Glycan biosynthesis	2	K00737
map00513	Glycan biosynthesis and metabolism	Various types of N-glycan biosynthesis	2	K09673
map00515	Glycan biosynthesis and metabolism	Mannose type O-glycan biosynthesis	1	K19872
map00540	Glycan biosynthesis and metabolism	Lipopolysaccharide biosynthesis	31	K00979,K01627,K02843,K02849,K03272,K03274,K06041
map00550	Glycan biosynthesis and metabolism	Peptidoglycan biosynthesis	1	K07260
map00740	Metabolism of cofactors and vitamins	Riboflavin metabolism	3	K09474,K20861
map00760	Metabolism of cofactors and vitamins	Nicotinate and nicotinamide metabolism	9	K00952,K01916
map00770	Metabolism of cofactors and vitamins	Pantothenate and CoA biosynthesis	1	K00859
map00780	Metabolism of cofactors and vitamins	Biotin metabolism	3	K00647,K02372,K09458
map00790	Metabolism of cofactors and vitamins	Folate biosynthesis	65	K00287,K01495,K01737,K03639,K06879,K06920,K08310,K09457,K10026
map00670	Metabolism of cofactors and vitamins	One carbon pool by folate	14	K00287,K11175
map00860	Metabolism of cofactors and vitamins	Porphyrin and chlorophyll metabolism	41	K00643,K04034,K09882,K09883,K21480,K22226,K22227
map00130	Metabolism of cofactors and vitamins	Ubiquinone and other terpenoid-quinone biosynthesis	3	K00355,K00568,K19222
map00523	Metabolism of terpenoids and polyketides	Polyketide sugar unit biosynthesis	13	K00067,K00973,K01710,K01790,K23144
map01055	Metabolism of terpenoids and polyketides	Biosynthesis of vancomycin group antibiotics	5	K01710
map00521	Biosynthesis of other secondary metabolites	Streptomycin biosynthesis	13	K00067,K00973,K01710,K01790,K23144
map00525	Biosynthesis of other secondary metabolites	Acarbose and validamycin biosynthesis	10	K00973,K01710,K23144
map00404	Biosynthesis of other secondary metabolites	Staurosporine biosynthesis	5	K14266
map00998	Biosynthesis of other secondary metabolites	Biosynthesis of secondary metabolites - other antibiotics	3	K02078
map00362	Xenobiotics biodegradation and metabolism	Benzoate degradation	1	K05784
map00364	Xenobiotics biodegradation and metabolism	Fluorobenzoate degradation	1	K05784
map00622	Xenobiotics biodegradation and metabolism	Xylene degradation	1	K05784
map00930	Xenobiotics biodegradation and metabolism	Caprolactam degradation	1	K06446
map00984	Xenobiotics biodegradation and metabolism	Steroid degradation	1	K16047
map04122	"Folding, sorting and degradation"	Sulfur relay system	10	K03639,K21029,K21140
KEGG Entry	Metabolism	Pathway	Total AMGs	Present AMG KOs
map00010	Carbohydrate metabolism	Glycolysis / Gluconeogenesis	3	K00134,K00174,K01610
map00020	Carbohydrate metabolism	Citrate cycle (TCA cycle)	2	K00174,K01610
map00030	Carbohydrate metabolism	Pentose phosphate pathway	1	K07404
map00040	Carbohydrate metabolism	Pentose and glucuronate interconversions	27	K00012,K01728
map00051	Carbohydrate metabolism	Fructose and mannose metabolism	18	K01628,K01711,K02377,K16011
map00052	Carbohydrate metabolism	Galactose metabolism	25	K01784,K01854
map00053	Carbohydrate metabolism	Ascorbate and aldarate metabolism	26	K00012
map00500	Carbohydrate metabolism	Starch and sucrose metabolism	1	K19668
map00520	Carbohydrate metabolism	Amino sugar and nucleotide sugar metabolism	90	K00012,K00621,K00992,K01654,K01711,K01784,K01854,K02377,K02473,K08679,K12448,K12450,K12452,K13010,K13015,K13017,K15894,K16011,K20844
map00620	Carbohydrate metabolism	Pyruvate metabolism	2	K00174,K01610
map00630	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism	4	K00600,K01915
map00640	Carbohydrate metabolism	Propanoate metabolism	4	K01734
map00650	Carbohydrate metabolism	Butanoate metabolism	2	K00174,K01652
map00660	Carbohydrate metabolism	C5-Branched dibasic acid metabolism	1	K01652
map00562	Carbohydrate metabolism	Inositol phosphate metabolism	1	K01858
map00190	Energy metabolism	Oxidative phosphorylation	1	K02110
map00195	Energy metabolism	Photosynthesis	1	K02110
map00710	Energy metabolism	Carbon fixation in photosynthetic organisms	2	K00134,K01610
map00720	Energy metabolism	Carbon fixation pathways in prokaryotes	2	K00174,K15234
map00680	Energy metabolism	Methane metabolism	4	K00058,K00600
map00910	Energy metabolism	Nitrogen metabolism	1	K01915
map00920	Energy metabolism	Sulfur metabolism	10	K00390,K00860,K01738
map00061	Lipid metabolism	Fatty acid biosynthesis	3	K00647,K09458
map00561	Lipid metabolism	Glycerolipid metabolism	2	K01046
map01040	Lipid metabolism	Biosynthesis of unsaturated fatty acids	5	K00507
map00230	Nucleotide metabolism	Purine metabolism	8	K00764,K00860,K01933,K01939,K11175
map00240	Nucleotide metabolism	Pyrimidine metabolism	3	K00609,K01956,K16066
map00250	Amino acid metabolism	"Alanine, aspartate and glutamate metabolism"	10	K00609,K00764,K01915,K01939,K01953,K01956,K13821
map00260	Amino acid metabolism	"Glycine, serine and threonine metabolism"	17	K00058,K00542,K00600,K00613,K00643,K06720,K10674,K16066
map00270	Amino acid metabolism	Cysteine and methionine metabolism	67	K00058,K00558,K00789,K01243,K01738,K17398
map00290	Amino acid metabolism	"Valine, leucine and isoleucine biosynthesis"	1	K01652
map00220	Amino acid metabolism	Arginine biosynthesis	1	K01915
map00330	Amino acid metabolism	Arginine and proline metabolism	14	K00472,K00542,K00613,K13821
map00340	Amino acid metabolism	Histidine metabolism	1	K18912
map00360	Amino acid metabolism	Phenylalanine metabolism	1	K00285
map00400	Amino acid metabolism	"Phenylalanine, tyrosine and tryptophan biosynthesis"	1	K00014
map00460	Metabolism of other amino acids	Cyanoamino acid metabolism	3	K00600
map00480	Metabolism of other amino acids	Glutathione metabolism	1	K01255
map00510	Glycan biosynthesis and metabolism	N-Glycan biosynthesis	4	K00721,K00737
map00513	Glycan biosynthesis and metabolism	Various types of N-glycan biosynthesis	2	K09673
map00515	Glycan biosynthesis and metabolism	Mannose type O-glycan biosynthesis	1	K19872
map00540	Glycan biosynthesis and metabolism	Lipopolysaccharide biosynthesis	46	K00979,K01627,K02843,K02849,K03272,K03273,K03274
map00550	Glycan biosynthesis and metabolism	Peptidoglycan biosynthesis	2	K07260
map00572	Glycan biosynthesis and metabolism	Arabinogalactan biosynthesis - Mycobacterium	2	K16870
map00740	Metabolism of cofactors and vitamins	Riboflavin metabolism	5	K09474,K19286,K20861
map00760	Metabolism of cofactors and vitamins	Nicotinate and nicotinamide metabolism	18	K00952,K01916,K03462
map00770	Metabolism of cofactors and vitamins	Pantothenate and CoA biosynthesis	1	K01652
map00780	Metabolism of cofactors and vitamins	Biotin metabolism	4	K00647,K02169,K09458
map00790	Metabolism of cofactors and vitamins	Folate biosynthesis	80	K00287,K01495,K01724,K01737,K03639,K06879,K06920,K08310,K09457,K10026
map00670	Metabolism of cofactors and vitamins	One carbon pool by folate	18	K00287,K00600,K11175
map00860	Metabolism of cofactors and vitamins	Porphyrin and chlorophyll metabolism	56	K00643,K04034,K09882,K09883,K21480,K22226,K22227
map00130	Metabolism of cofactors and vitamins	Ubiquinone and other terpenoid-quinone biosynthesis	5	K00355,K00568,K19222
map00523	Metabolism of terpenoids and polyketides	Polyketide sugar unit biosynthesis	22	K00067,K00973,K01710,K01790,K23144
map01055	Metabolism of terpenoids and polyketides	Biosynthesis of vancomycin group antibiotics	14	K01710,K16437
map00521	Biosynthesis of other secondary metabolites	Streptomycin biosynthesis	23	K00067,K00973,K01710,K01790,K01858,K23144
map00525	Biosynthesis of other secondary metabolites	Acarbose and validamycin biosynthesis	18	K00973,K01710,K23144
map00404	Biosynthesis of other secondary metabolites	Staurosporine biosynthesis	6	K14266
map00998	Biosynthesis of other secondary metabolites	Biosynthesis of secondary metabolites - other antibiotics	7	K02078
map00984	Xenobiotics biodegradation and metabolism	Steroid degradation	1	K16047
map04122	"Folding, sorting and degradation"	Sulfur relay system	14	K03639,K21029,K21140
KEGG Entry	Metabolism	Pathway	Total AMGs	Present AMG KOs
map00010	Carbohydrate metabolism	Glycolysis / Gluconeogenesis	5	K01610,K01834,K15634
map00020	Carbohydrate metabolism	Citrate cycle (TCA cycle)	1	K01610
map00030	Carbohydrate metabolism	Pentose phosphate pathway	1	K07404
map00040	Carbohydrate metabolism	Pentose and glucuronate interconversions	36	K00012,K03331
map00051	Carbohydrate metabolism	Fructose and mannose metabolism	25	K01628,K01711,K02377,K16011
map00052	Carbohydrate metabolism	Galactose metabolism	39	K01784,K01854
map00053	Carbohydrate metabolism	Ascorbate and aldarate metabolism	35	K00012
map00500	Carbohydrate metabolism	Starch and sucrose metabolism	4	K19668
map00520	Carbohydrate metabolism	Amino sugar and nucleotide sugar metabolism	129	K00012,K00621,K00820,K00992,K01654,K01711,K01784,K01854,K02377,K02473,K06118,K08678,K08679,K12450,K12452,K13010,K13015,K13017,K13379,K15894,K16011
map00620	Carbohydrate metabolism	Pyruvate metabolism	1	K01610
map00630	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism	3	K00600,K01091
map00640	Carbohydrate metabolism	Propanoate metabolism	4	K01578,K01734
map00562	Carbohydrate metabolism	Inositol phosphate metabolism	1	K01858
map00190	Energy metabolism	Oxidative phosphorylation	1	K02110
map00195	Energy metabolism	Photosynthesis	1	K02110
map00710	Energy metabolism	Carbon fixation in photosynthetic organisms	1	K01610
map00720	Energy metabolism	Carbon fixation pathways in prokaryotes	1	K15234
map00680	Energy metabolism	Methane metabolism	7	K00058,K00600,K01834,K15634
map00920	Energy metabolism	Sulfur metabolism	13	K00390,K00860,K01738,K17230
map00561	Lipid metabolism	Glycerolipid metabolism	4	K01046,K06118
map00564	Lipid metabolism	Glycerophospholipid metabolism	1	K01613
map01040	Lipid metabolism	Biosynthesis of unsaturated fatty acids	5	K00507
map00230	Nucleotide metabolism	Purine metabolism	14	K00602,K00764,K00860,K01933,K01939,K11175
map00240	Nucleotide metabolism	Pyrimidine metabolism	1	K16066
map00250	Amino acid metabolism	"Alanine, aspartate and glutamate metabolism"	14	K00764,K00820,K01939,K01953,K13821
map00260	Amino acid metabolism	"Glycine, serine and threonine metabolism"	20	K00058,K00274,K00542,K00600,K00613,K00643,K01834,K15634,K16066
map00270	Amino acid metabolism	Cysteine and methionine metabolism	43	K00058,K00558,K00789,K01243,K01738,K17398
map00330	Amino acid metabolism	Arginine and proline metabolism	18	K00274,K00472,K00542,K00613,K13821
map00340	Amino acid metabolism	Histidine metabolism	1	K00274
map00350	Amino acid metabolism	Tyrosine metabolism	1	K00274
map00360	Amino acid metabolism	Phenylalanine metabolism	1	K00274
map00380	Amino acid metabolism	Tryptophan metabolism	1	K00274
map00410	Metabolism of other amino acids	beta-Alanine metabolism	1	K01578
map00460	Metabolism of other amino acids	Cyanoamino acid metabolism	2	K00600
map00510	Glycan biosynthesis and metabolism	N-Glycan biosynthesis	5	K00721,K00737
map00601	Glycan biosynthesis and metabolism	Glycosphingolipid biosynthesis - lacto and neolacto series	1	K00709
map00540	Glycan biosynthesis and metabolism	Lipopolysaccharide biosynthesis	56	K00979,K01627,K02841,K02843,K02849,K03272,K03273,K03274,K21344
map00550	Glycan biosynthesis and metabolism	Peptidoglycan biosynthesis	1	K07260
map00572	Glycan biosynthesis and metabolism	Arabinogalactan biosynthesis - Mycobacterium	2	K16870
map00730	Metabolism of cofactors and vitamins	Thiamine metabolism	2	K04487
map00740	Metabolism of cofactors and vitamins	Riboflavin metabolism	7	K09474,K19286,K20861
map00760	Metabolism of cofactors and vitamins	Nicotinate and nicotinamide metabolism	27	K00952,K00969,K01916,K03462,K13522
map00770	Metabolism of cofactors and vitamins	Pantothenate and CoA biosynthesis	2	K00859
map00780	Metabolism of cofactors and vitamins	Biotin metabolism	1	K02169
map00790	Metabolism of cofactors and vitamins	Folate biosynthesis	113	K00287,K01495,K01737,K03639,K06879,K06920,K08310,K09457,K10026
map00670	Metabolism of cofactors and vitamins	One carbon pool by folate	23	K00287,K00600,K00602,K11175
map00860	Metabolism of cofactors and vitamins	Porphyrin and chlorophyll metabolism	74	K00643,K04034,K09882,K21480,K22226,K22227,K22316
map00130	Metabolism of cofactors and vitamins	Ubiquinone and other terpenoid-quinone biosynthesis	9	K00355,K00568,K03183,K19222
map00523	Metabolism of terpenoids and polyketides	Polyketide sugar unit biosynthesis	30	K00067,K00973,K01710,K01790,K12710,K21328,K23144
